gene,scaffold,gene_id,gene_description,category,header,subheader,module,auxiliary_score,amg_flags,virus.tax.id,virus.name,virus.lineage,refseq.id,KEGG.GENOME,KEGG.DISEASE,DISEASE,host.tax.id,host.name,host.lineage,domain,phylum,class,order,family.etc,pmid,evidence,sample.type,source.organism
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048827.1_100,NC_048827.1,NA,NA,NA,NA,NA,NA,1,MK,2686437,Vibrio phage vB_VchM_Kuja,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Ackermannviridae; unclassified Ackermannviridae,NC_048827,NA,NA,NA,127906,Vibrio cholerae O1,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio cholerae,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae; Vibrio; Vibrio cholerae,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048827.1_131,NC_048827.1,NA,NA,NA,NA,NA,NA,1,MK,2686437,Vibrio phage vB_VchM_Kuja,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Ackermannviridae; unclassified Ackermannviridae,NC_048827,NA,NA,NA,127906,Vibrio cholerae O1,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio cholerae,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae; Vibrio; Vibrio cholerae,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048827.1_134,NC_048827.1,K01784,GALE; UDP-Glc -> UDP-Gal [EC:5.1.3.2],MISC,Information systems,Nucleotide,"Nucleotide sugar biosynthesis, eukaryotes",1,MK,2686437,Vibrio phage vB_VchM_Kuja,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Ackermannviridae; unclassified Ackermannviridae,NC_048827,NA,NA,NA,127906,Vibrio cholerae O1,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio cholerae,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae; Vibrio; Vibrio cholerae,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048827.1_134,NC_048827.1,K01784,UDP-glucose 4-epimerase [EC:5.1.3.2] [RN:R00291],carbon utilization,central carbon,glycolysis,"Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P",1,MK,2686437,Vibrio phage vB_VchM_Kuja,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Ackermannviridae; unclassified Ackermannviridae,NC_048827,NA,NA,NA,127906,Vibrio cholerae O1,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio cholerae,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae; Vibrio; Vibrio cholerae,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048827.1_135,NC_048827.1,K00012,UGDH; UDP-Glc -> UDP-GlcA [EC:1.1.1.22],MISC,Information systems,Nucleotide,"Nucleotide sugar biosynthesis, eukaryotes",1,MK,2686437,Vibrio phage vB_VchM_Kuja,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Ackermannviridae; unclassified Ackermannviridae,NC_048827,NA,NA,NA,127906,Vibrio cholerae O1,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio cholerae,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae; Vibrio; Vibrio cholerae,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048827.1_135,NC_048827.1,K00012,UDPglucose 6-dehydrogenase [EC:1.1.1.22] [RN:R00286],MISC,MISC,NA,Glucuronate pathway (uronate pathway),1,MK,2686437,Vibrio phage vB_VchM_Kuja,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Ackermannviridae; unclassified Ackermannviridae,NC_048827,NA,NA,NA,127906,Vibrio cholerae O1,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio cholerae,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae; Vibrio; Vibrio cholerae,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048827.1_135,NC_048827.1,K00012,ytcA;UDP-glucose 6-dehydrogenase YtcA,MISC,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),Sporulation,1,MK,2686437,Vibrio phage vB_VchM_Kuja,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Ackermannviridae; unclassified Ackermannviridae,NC_048827,NA,NA,NA,127906,Vibrio cholerae O1,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio cholerae,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae; Vibrio; Vibrio cholerae,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048827.1_135,NC_048827.1,K00012,ugd;UDP-glucose 6-dehydrogenase YwqF,MISC,Phosphorylation on a Tyr residue,NA,Phosphoproteins,1,MK,2686437,Vibrio phage vB_VchM_Kuja,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Ackermannviridae; unclassified Ackermannviridae,NC_048827,NA,NA,NA,127906,Vibrio cholerae O1,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio cholerae,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae; Vibrio; Vibrio cholerae,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048827.1_149,NC_048827.1,K03086,sigA;RNA polymerase sigma factor RpoD,MISC,Transcription,Sigma factors,RNA synthesis and degradation,1,M,2686437,Vibrio phage vB_VchM_Kuja,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Ackermannviridae; unclassified Ackermannviridae,NC_048827,NA,NA,NA,127906,Vibrio cholerae O1,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio cholerae,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae; Vibrio; Vibrio cholerae,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048828.1_38,NC_048828.1,NA,NA,NA,NA,NA,NA,1,MK,2678601,Erwinia phage Hena1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Vequintavirinae; unclassified Vequintavirinae,NC_048828,NA,NA,NA,552,Erwinia amylovora,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Erwinia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae; Erwinia,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048828.1_86,NC_048828.1,NA,NA,NA,NA,NA,NA,1,MK,2678601,Erwinia phage Hena1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Vequintavirinae; unclassified Vequintavirinae,NC_048828,NA,NA,NA,552,Erwinia amylovora,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Erwinia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae; Erwinia,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048828.1_130,NC_048828.1,GH5,"GH5 endo-beta-1,4-glucanase / cellulase (EC 3.2.1.4); endo-beta-1,4-xylanase (EC 3.2.1.8); beta-glucosidase (EC 3.2.1.21); beta-mannosidase (EC 3.2.1.25); beta-glucosylceramidase (EC 3.2.1.45); glucan beta-1,3-glucosidase (EC 3.2.1.58); licheninase (EC 3.2.1.73); exo-beta-1,4-glucanase / cellodextrinase (EC 3.2.1.74); glucan endo-1,6-beta-glucosidase (EC 3.2.1.75); mannan endo-beta-1,4-mannosidase (EC 3.2.1.78); cellulose beta-1,4-cellobiosidase (EC 3.2.1.91); steryl beta-glucosidase (EC 3.2.1.104); endoglycoceramidase (EC 3.2.1.123); chitosanase (EC 3.2.1.132); beta-primeverosidase (EC 3.2.1.149); xyloglucan-specific endo-beta-1,4-glucanase (EC 3.2.1.151); endo-beta-1,6-galactanase (EC 3.2.1.164); hesperidin 6-O-alpha-L-rhamnosyl-beta-glucosidase (EC 3.2.1.168); beta-1,3-mannanase (EC 3.2.1.-); arabinoxylan-specific endo-beta-1,4-xylanase (EC 3.2.1.-); mannan transglycosylase (EC 2.4.1.-); lichenase / endo-beta-1,3-1,4-glucanase (EC 3.2.1.73); beta-glycosidase (EC 3.2.1.-); endo-beta-1,3-glucanase / laminarinase (EC 3.2.1.39); beta-N-acetylhexosaminidase (EC 3.2.1.52); chitosanase (EC 3.2.1.132); beta-D-galactofuranosidase (EC 3.2.1.146);",carbon utilization,CAZY,"Amorphous Cellulose Backbone Cleavage, Amorphous Cellulose Oligo Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose), Xylan Backbone Cleavage (Hemicellulose), Beta-mannan Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Backbone Cleavage (Hemicellulose), Chitin Oligo Cleavage",Glycoside Hydrolases,1,MKE,2678601,Erwinia phage Hena1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Vequintavirinae; unclassified Vequintavirinae,NC_048828,NA,NA,NA,552,Erwinia amylovora,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Erwinia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae; Erwinia,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048828.1_131,NC_048828.1,GH48,"GH48 reducing end-acting cellobiohydrolase (EC 3.2.1.176); endo-beta-1,4-glucanase (EC 3.2.1.4); chitinase (EC 3.2.1.14)",carbon utilization,CAZY,"Crystalline Cellulose Backbone Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose)",Glycoside Hydrolases,1,M,2678601,Erwinia phage Hena1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Vequintavirinae; unclassified Vequintavirinae,NC_048828,NA,NA,NA,552,Erwinia amylovora,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Erwinia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae; Erwinia,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048829.1_48,NC_048829.1,K01448,cwlD;germination-specific N-acetylmuramoyl-L-alanine amidase,MISC,Sporulation proteins,Sporulation proteins/ other,Sporulation,1,FM,2686242,Flavobacterium phage vB_FspM_lotta8-1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_048829,NA,NA,NA,2654244,Flavobacterium sp. LMO8,Bacteria; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavobacterium,Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,Flavobacteriia,Flavobacteriales; Flavobacteriaceae; Flavobacterium,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048829.1_48,NC_048829.1,K01448,cwlC;sporulation-specific N-acetylmuramoyl-L-alanine amidase,MISC,Sporulation proteins,Sporulation proteins/ other,Sporulation,1,FM,2686242,Flavobacterium phage vB_FspM_lotta8-1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_048829,NA,NA,NA,2654244,Flavobacterium sp. LMO8,Bacteria; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavobacterium,Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,Flavobacteriia,Flavobacteriales; Flavobacteriaceae; Flavobacterium,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048830.1_47,NC_048830.1,K01448,cwlD;germination-specific N-acetylmuramoyl-L-alanine amidase,MISC,Sporulation proteins,Sporulation proteins/ other,Sporulation,1,FM,2686244,Flavobacterium phage vB_FspM_pippi8-1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_048830,NA,NA,NA,2654244,Flavobacterium sp. LMO8,Bacteria; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavobacterium,Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,Flavobacteriia,Flavobacteriales; Flavobacteriaceae; Flavobacterium,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048830.1_47,NC_048830.1,K01448,cwlC;sporulation-specific N-acetylmuramoyl-L-alanine amidase,MISC,Sporulation proteins,Sporulation proteins/ other,Sporulation,1,FM,2686244,Flavobacterium phage vB_FspM_pippi8-1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_048830,NA,NA,NA,2654244,Flavobacterium sp. LMO8,Bacteria; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavobacterium,Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,Flavobacteriia,Flavobacteriales; Flavobacteriaceae; Flavobacterium,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048833.1_6,NC_048833.1,K00558,DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858],Organic Nitrogen,Amino Acid,NA,Methionine degradation,1,MF,2686247,Flavobacterium phage vB_FspS_hemulen6-1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_048833,NA,NA,NA,2654243,Flavobacterium sp. LMO6,Bacteria; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavobacterium,Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,Flavobacteriia,Flavobacteriales; Flavobacteriaceae; Flavobacterium,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048842.1_6,NC_048842.1,K00558,DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858],Organic Nitrogen,Amino Acid,NA,Methionine degradation,1,MF,2686277,Flavobacterium phage vB_FspS_stinky9-1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_048842,NA,NA,NA,2654245,Flavobacterium sp. LMO9,Bacteria; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavobacterium,Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,Flavobacteriia,Flavobacteriales; Flavobacteriaceae; Flavobacterium,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048844.1_4,NC_048844.1,K00558,DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858],Organic Nitrogen,Amino Acid,NA,Methionine degradation,1,MF,2686279,Flavobacterium phage vB_FspS_tooticki6-1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_048844,NA,NA,NA,2654243,Flavobacterium sp. LMO6,Bacteria; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavobacterium,Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,Flavobacteriia,Flavobacteriales; Flavobacteriaceae; Flavobacterium,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048845.1_30,NC_048845.1,NA,NA,NA,NA,NA,NA,1,MK,2696397,Escherichia phage flopper,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Chaseviridae; Carltongylesvirus; unclassified Carltongylesvirus,NC_048845,NA,NA,NA,83333,Escherichia coli K-12,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia; Escherichia coli,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae; Escherichia; Escherichia coli,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048846.1_2,NC_048846.1,NA,NA,NA,NA,NA,NA,1,MKF,2202564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048847.1_36,NC_048847.1,NA,NA,NA,NA,NA,NA,1,MK,2704031,Alteromonas phage vB_AmeM_PT11-V22,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_048847,NA,NA,NA,232,Alteromonas sp.,Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae; Alteromonas,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048847.1_146,NC_048847.1,NA,NA,NA,NA,NA,NA,1,MK,2704031,Alteromonas phage vB_AmeM_PT11-V22,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_048847,NA,NA,NA,232,Alteromonas sp.,Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae; Alteromonas,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048848.1_43,NC_048848.1,NA,NA,NA,NA,NA,NA,1,MKF,2696356,Butyrivibrio virus Arawn,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_048848,NA,NA,NA,1121131,Butyrivibrio fibrisolvens DSM 3071,Bacteria; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Butyrivibrio; Butyrivibrio fibrisolvens,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae; Butyrivibrio; Butyrivibrio fibrisolvens,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048849.1_149,NC_048849.1,NA,NA,NA,NA,NA,NA,1,MK,2696340,Enterobacter phage vB_EclM_CIP9,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Tevenvirinae; unclassified Tevenvirinae,NC_048849,NA,NA,NA,550,Enterobacter cloacae,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Enterobacter; Enterobacter cloacae complex,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae; Enterobacter; Enterobacter cloacae complex,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048851.1_88,NC_048851.1,NA,NA,NA,NA,NA,NA,1,MK,2708629,Gordonia phage John316,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Montyvirus; unclassified Montyvirus,NC_048851,NA,NA,NA,2055,Gordonia terrae,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Gordoniaceae; Gordonia,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae; Gordonia,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048852.1_97,NC_048852.1,NA,NA,NA,NA,NA,NA,1,MK,2713222,Salmonella phage L6jm,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Demerecviridae; Markadamsvirinae; Tequintavirus; unclassified Tequintavirus,NC_048852,NA,NA,NA,119912,Salmonella enterica subsp. enterica serovar Choleraesuis,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae; Salmonella; Salmonella enterica,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048853.1_95,NC_048853.1,NA,NA,NA,NA,NA,NA,1,MK,2712970,Phage NBEco001,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Demerecviridae; Markadamsvirinae; Tequintavirus; unclassified Tequintavirus,NC_048853,NA,NA,NA,28901,Salmonella enterica,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae; Salmonella,32467267,Literature,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048855.1_98,NC_048855.1,NA,NA,NA,NA,NA,NA,1,MK,2712971,Phage NBEco002,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Demerecviridae; Markadamsvirinae; Tequintavirus; unclassified Tequintavirus,NC_048855,NA,NA,NA,562,Escherichia coli,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae; Escherichia,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048856.1_78,NC_048856.1,NA,NA,NA,NA,NA,NA,1,MK,2712977,Phage NBSal003,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Demerecviridae; Markadamsvirinae; Tequintavirus; unclassified Tequintavirus,NC_048856,NA,NA,NA,28901,Salmonella enterica,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae; Salmonella,32467267,Literature,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048857.1_78,NC_048857.1,NA,NA,NA,NA,NA,NA,1,MK,2712979,Phage NBSal005,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Demerecviridae; Markadamsvirinae; Tequintavirus; unclassified Tequintavirus,NC_048857,NA,NA,NA,28901,Salmonella enterica,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae; Salmonella,32467267,Literature,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048861.1_65,NC_048861.1,K21636,ribonucleoside-triphosphate reductase [EC:1.17.4.2 1.1.98.6] [RN:R02022 R11636],MISC,Information systems,Nucleotide,"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",1,MKE,2712958,Proteus phage Privateer,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae,NC_048861,NA,NA,NA,584,Proteus mirabilis,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Proteus,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae; Proteus,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048865.1_81,NC_048865.1,NA,NA,NA,NA,NA,NA,1,MK,2713308,Salmonella phage oldekolle,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Demerecviridae; Markadamsvirinae; Tequintavirus; unclassified Tequintavirus,NC_048865,NA,NA,NA,149539,Salmonella enterica subsp. enterica serovar Enteritidis,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae; Salmonella; Salmonella enterica,NA,RefSeq,NA,NA
