gene	scaffold	gene_id	gene_description	category	header	subheader	module	auxiliary_score	amg_flags	VIRSorter category	Circular	Prophage	Gene count	Strand switches	potential AMG count	Transposase present	Possible Non-Viral Contig	Viral replication genes	Viral genes with unknown function	Viral hypothetical genes	Viral genes with host benefits	Viral structure genes	Viral genes with viral benefits	virus.tax.id	virus.name	virus.lineage	refseq.id.y	KEGG.GENOME	KEGG.DISEASE	DISEASE	host.tax.id	host.name	host.lineage	domain	phylum	class	order	family	genus.etc	pmid	evidence	sample.type	source.organism
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048629.1_15	NC_048629	K01448	cwlD;germination-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	21	1	1	FALSE	0	6	1	13	0	1	0	926066	Clostridium phage CpV1	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae	NC_048629	NA	NA	NA	1502	Clostridium perfringens	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048629.1_15	NC_048629	K01448	cwlC;sporulation-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	21	1	1	FALSE	0	6	1	13	0	1	0	926066	Clostridium phage CpV1	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae	NC_048629	NA	NA	NA	1502	Clostridium perfringens	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048633.1_61	NC_048633	K03466	spoIIIE;spore DNA translocase	MISC	Sporulation/ other	NA	Sporulation	1	TFM	0	FALSE	0	64	6	2	TRUE	0.046875	7	23	30	3	1	0	1759525	Bacillus phage vB_BceS-MY192	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae	NC_048633	NA	NA	NA	1396	Bacillus cereus	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus; Bacillus cereus group	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048640.1_52	NC_048640	K03466	spoIIIE;spore DNA translocase	MISC	Sporulation/ other	NA	Sporulation	1	TM	0	FALSE	0	74	5	4	TRUE	0.013513514	6	14	51	2	0	1	1868826	Bacillus phage vB_BtS_BMBtp14	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae	NC_048640	NA	NA	NA	1428	Bacillus thuringiensis	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus; Bacillus cereus group	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048640.1_74	NC_048640	K01448	cwlD;germination-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	TFM	0	FALSE	0	74	5	4	TRUE	0.013513514	6	14	51	2	0	1	1868826	Bacillus phage vB_BtS_BMBtp14	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae	NC_048640	NA	NA	NA	1428	Bacillus thuringiensis	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus; Bacillus cereus group	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048640.1_74	NC_048640	K01448	cwlC;sporulation-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	TFM	0	FALSE	0	74	5	4	TRUE	0.013513514	6	14	51	2	0	1	1868826	Bacillus phage vB_BtS_BMBtp14	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae	NC_048640	NA	NA	NA	1428	Bacillus thuringiensis	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus; Bacillus cereus group	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048641.1_30	NC_048641	K03466	spoIIIE;spore DNA translocase	MISC	Sporulation/ other	NA	Sporulation	1	TM	0	FALSE	0	68	4	2	TRUE	0.044117647	6	29	29	3	1	0	1868598	Bacillus phage PfEFR-4	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae	NC_048641	NA	NA	NA	1396	Bacillus cereus	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus; Bacillus cereus group	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048642.1_32	NC_048642	K01448	cwlD;germination-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	74	10	2	FALSE	0.013513514	4	45	18	5	1	1	1868594	Clostridium phage CDKM9	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Lubbockvirus; unclassified Lubbockvirus	NC_048642	NA	NA	NA	1496	Clostridioides difficile	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048642.1_32	NC_048642	K01448	cwlC;sporulation-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	74	10	2	FALSE	0.013513514	4	45	18	5	1	1	1868594	Clostridium phage CDKM9	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Lubbockvirus; unclassified Lubbockvirus	NC_048642	NA	NA	NA	1496	Clostridioides difficile	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048643.1_39	NC_048643	K01448	cwlD;germination-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	81	8	2	FALSE	0.024691358	4	49	20	6	1	1	1868595	Clostridium phage CDKM15	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Lubbockvirus; unclassified Lubbockvirus	NC_048643	NA	NA	NA	1496	Clostridioides difficile	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048643.1_39	NC_048643	K01448	cwlC;sporulation-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	81	8	2	FALSE	0.024691358	4	49	20	6	1	1	1868595	Clostridium phage CDKM15	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Lubbockvirus; unclassified Lubbockvirus	NC_048643	NA	NA	NA	1496	Clostridioides difficile	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048650.1_45	NC_048650	K06416	spoVS;stage V sporulation protein S	MISC	Sporulation/ other	NA	Sporulation	1	M	0	FALSE	0	179	9	3	FALSE	0	8	20	147	0	2	2	1913591	Streptomyces phage BRock	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae	NC_048650	NA	NA	NA	1931	Streptomyces sp.	Bacteria; Actinobacteria; Actinomycetia; Streptomycetales; Streptomycetaceae; Streptomyces	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	NA	RefSeq	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048650.1_103	NC_048650	K07074	ycgL;hypothetical protein	MISC	Sporulation proteins	Newly identified sporulation proteins (based on transcription profiling)	Sporulation	1	M	0	FALSE	0	179	9	3	FALSE	0	8	20	147	0	2	2	1913591	Streptomyces phage BRock	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae	NC_048650	NA	NA	NA	1931	Streptomyces sp.	Bacteria; Actinobacteria; Actinomycetia; Streptomycetales; Streptomycetaceae; Streptomyces	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	NA	RefSeq	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048652.1_171	NC_048652	K03466	spoIIIE;spore DNA translocase	MISC	Sporulation/ other	NA	Sporulation	1	M	0	FALSE	0	244	6	2	FALSE	0.036885246	10	118	96	12	6	2	1933063	Bacillus phage vB_BsuM-Goe3	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Herelleviridae; Bastillevirinae; unclassified Bastillevirinae; Bacillus virus vB_BsuM-Goe3	NC_048652	NA	NA	NA	1423	Bacillus subtilis	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis group	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus; Bacillus subtilis group	NA	RefSeq	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048661.1_15	NC_048661	K01448	cwlD;germination-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	25	1	1	FALSE	0	6	3	14	0	2	0	1983541	Clostridium phage CPS1	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae	NC_048661	NA	NA	NA	1502	Clostridium perfringens	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048661.1_15	NC_048661	K01448	cwlC;sporulation-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	25	1	1	FALSE	0	6	3	14	0	2	0	1983541	Clostridium phage CPS1	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae	NC_048661	NA	NA	NA	1502	Clostridium perfringens	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048665.1_25	NC_048665	K01448	cwlD;germination-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	48	6	1	FALSE	0.020833333	4	32	4	4	3	1	1522091	Clostridium phage phiCDHM14	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae	NC_048665	NA	NA	NA	1485	Clostridium	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA	NCBI Virus	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048665.1_25	NC_048665	K01448	cwlC;sporulation-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	48	6	1	FALSE	0.020833333	4	32	4	4	3	1	1522091	Clostridium phage phiCDHM14	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae	NC_048665	NA	NA	NA	1485	Clostridium	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA	NCBI Virus	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048698.1_34	NC_048698	K01448	cwlD;germination-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	54	0	1	FALSE	0.018518519	3	32	17	1	1	0	2072797	Bacillus phage Carmen17	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae	NC_048698	NA	NA	NA	1428	Bacillus thuringiensis	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus; Bacillus cereus group	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048698.1_34	NC_048698	K01448	cwlC;sporulation-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	54	0	1	FALSE	0.018518519	3	32	17	1	1	0	2072797	Bacillus phage Carmen17	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae	NC_048698	NA	NA	NA	1428	Bacillus thuringiensis	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus; Bacillus cereus group	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048701.1_60	NC_048701	K01448	cwlD;germination-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	FM	0	FALSE	0	61	5	1	FALSE	0.016393443	5	19	33	2	2	0	2099336	Anoxybacillus phage A403	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae	NC_048701	NA	NA	NA	247480	Anoxybacillus caldiproteolyticus	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Anoxybacillus	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048701.1_60	NC_048701	K01448	cwlC;sporulation-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	FM	0	FALSE	0	61	5	1	FALSE	0.016393443	5	19	33	2	2	0	2099336	Anoxybacillus phage A403	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae	NC_048701	NA	NA	NA	247480	Anoxybacillus caldiproteolyticus	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Anoxybacillus	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048712.1_15	NC_048712	K01448	cwlD;germination-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	27	1	1	FALSE	0.037037037	6	1	18	1	1	0	2316154	Clostridium phage susfortuna	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae	NC_048712	NA	NA	NA	1502	Clostridium perfringens	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048712.1_15	NC_048712	K01448	cwlC;sporulation-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	27	1	1	FALSE	0.037037037	6	1	18	1	1	0	2316154	Clostridium phage susfortuna	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae	NC_048712	NA	NA	NA	1502	Clostridium perfringens	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048725.1_35	NC_048725	K01448	cwlD;germination-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	55	0	1	FALSE	0.036363636	3	30	19	2	1	0	2283012	Bacillus phage Wes44	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae	NC_048725	NA	NA	NA	1434	Bacillus thuringiensis serovar berliner	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus; Bacillus cereus group	30938704	Literature	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048725.1_35	NC_048725	K01448	cwlC;sporulation-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	55	0	1	FALSE	0.036363636	3	30	19	2	1	0	2283012	Bacillus phage Wes44	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae	NC_048725	NA	NA	NA	1434	Bacillus thuringiensis serovar berliner	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus; Bacillus cereus group	30938704	Literature	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048726.1_191	NC_048726	K03466	spoIIIE;spore DNA translocase	MISC	Sporulation/ other	NA	Sporulation	1	M	0	FALSE	0	252	8	2	FALSE	0.031746032	10	133	90	11	5	3	2283013	Bacillus phage BSP38	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Herelleviridae; Bastillevirinae; unclassified Bastillevirinae	NC_048726	NA	NA	NA	1423	Bacillus subtilis	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis group	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus; Bacillus subtilis group	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048738.1_13	NC_048738	K01448	cwlD;germination-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	22	1	1	FALSE	0	6	2	12	0	2	0	2420237	Clostridium phage CPD2	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae	NC_048738	NA	NA	NA	1502	Clostridium perfringens	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048738.1_13	NC_048738	K01448	cwlC;sporulation-specific N-acetylmuramoyl-L-alanine amidase	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	22	1	1	FALSE	0	6	2	12	0	2	0	2420237	Clostridium phage CPD2	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae	NC_048738	NA	NA	NA	1502	Clostridium perfringens	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048797.1_173	NC_048797	K03466	spoIIIE;spore DNA translocase	MISC	Sporulation/ other	NA	Sporulation	1	M	0	FALSE	0	233	8	3	FALSE	0.051502146	10	104	98	15	5	1	2593638	Bacillus phage vB_BmeM-Goe8	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Herelleviridae; Bastillevirinae; unclassified Bastillevirinae	NC_048797	NA	NA	NA	592022	Bacillus megaterium DSM 319	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Priestia; Priestia megaterium	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Priestia; Priestia megaterium	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048797.1_203	NC_048797	K03091	sigG;RNA polymerase sigma-G factor	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	233	8	3	FALSE	0.051502146	10	104	98	15	5	1	2593638	Bacillus phage vB_BmeM-Goe8	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Herelleviridae; Bastillevirinae; unclassified Bastillevirinae	NC_048797	NA	NA	NA	592022	Bacillus megaterium DSM 319	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Priestia; Priestia megaterium	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Priestia; Priestia megaterium	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048797.1_203	NC_048797	K03091	sigF;RNA polymerase sigma-F factor	MISC	Sporulation proteins	Sporulation proteins/ other	Sporulation	1	M	0	FALSE	0	233	8	3	FALSE	0.051502146	10	104	98	15	5	1	2593638	Bacillus phage vB_BmeM-Goe8	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Herelleviridae; Bastillevirinae; unclassified Bastillevirinae	NC_048797	NA	NA	NA	592022	Bacillus megaterium DSM 319	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Priestia; Priestia megaterium	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Priestia; Priestia megaterium	NA	"NCBI Virus, RefSeq"	NA	NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_048827.1_135	NC_048827	K00012	ytcA;UDP-glucose 6-dehydrogenase YtcA	MISC	Sporulation proteins	Newly identified sporulation proteins (based on transcription profiling)	Sporulation	1	MK	0	FALSE	0	184	15	5	FALSE	0.043478261	22	21	117	16	4	4	2686437	Vibrio phage vB_VchM_Kuja	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Ackermannviridae; unclassified Ackermannviridae	NC_048827	NA	NA	NA	127906	Vibrio cholerae O1	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio cholerae	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio; Vibrio cholerae	NA	RefSeq	NA	NA
