refseq.id	VIRSorter category	Circular	Prophage	Gene count	Strand switches	potential AMG count	Transposase present	Possible Non-Viral Contig	Viral replication genes	Viral genes with unknown function	Viral hypothetical genes	Viral genes with host benefits	Viral structure genes	Viral genes with viral benefits
NC_048770.1	0	FALSE	0	207	7	2	FALSE	0.009661836	8	49	142	5	1	2
NC_048771.1	0	FALSE	0	254	9	2	FALSE	0.007874016	8	56	183	5	1	1
NC_048772.1	0	FALSE	0	213	7	2	FALSE	0.023474178	8	48	146	8	1	2
NC_048773.1	0	FALSE	0	146	2	4	FALSE	0.082191781	12	29	91	13	0	1
NC_048774.1	0	FALSE	0	145	1	4	FALSE	0.082758621	12	32	87	13	0	1
NC_048775.1	0	FALSE	0	140	2	3	FALSE	0.071428571	11	31	86	11	0	1
NC_048776.1	0	FALSE	0	140	2	4	FALSE	0.085714286	11	30	85	13	0	1
NC_048777.1	0	FALSE	0	55	2	0	FALSE	0.018181818	1	4	49	1	0	0
NC_048778.1	0	FALSE	0	55	5	0	FALSE	0.018181818	1	5	48	1	0	0
NC_048779.1	0	FALSE	0	213	32	0	FALSE	0.009389671	9	174	25	2	0	3
NC_048780.1	0	FALSE	0	63	4	0	FALSE	0	2	17	43	1	0	0
NC_048781.1	0	FALSE	0	162	6	2	FALSE	0.086419753	13	101	20	21	1	6
NC_048782.1	0	FALSE	0	64	6	2	TRUE	0	3	17	43	0	0	1
NC_048783.1	0	FALSE	0	104	2	1	FALSE	0.019230769	2	87	10	3	0	2
NC_048784.1	0	FALSE	0	72	4	0	FALSE	0.013888889	1	25	43	3	0	0
NC_048785.1	0	FALSE	0	167	7	1	FALSE	0.077844311	13	102	24	20	1	7
NC_048786.1	0	FALSE	0	154	8	1	FALSE	0.084415584	13	91	23	20	1	6
NC_048787.1	0	FALSE	0	65	2	0	FALSE	0	2	16	46	1	0	0
NC_048788.1	0	FALSE	0	103	5	1	FALSE	0.029126214	3	71	22	4	0	3
NC_048789.1	0	FALSE	0	55	4	0	FALSE	0	2	16	36	1	0	0
NC_048790.1	0	FALSE	0	61	4	0	FALSE	0	3	15	42	1	0	0
NC_048791.1	0	FALSE	0	60	4	0	FALSE	0	2	19	38	1	0	0
NC_048792.1	0	FALSE	0	319	40	3	FALSE	0.018808777	8	77	224	6	0	4
NC_048793.1	0	FALSE	0	86	1	0	FALSE	0	4	35	45	0	1	1
NC_048794.1	0	FALSE	0	165	11	1	FALSE	0.078787879	13	103	22	20	1	6
NC_048795.1	0	FALSE	0	159	7	1	FALSE	0.081761006	13	97	21	21	1	6
NC_048796.1	0	FALSE	0	110	10	1	FALSE	0.009090909	5	36	65	2	1	1
NC_048797.1	0	FALSE	0	233	8	3	FALSE	0.051502146	10	104	98	15	5	1
NC_048798.1	0	FALSE	0	271	12	0	FALSE	0.029520295	31	118	69	28	11	14
NC_048799.1	0	FALSE	0	75	0	0	FALSE	0.026666667	9	34	24	4	2	2
NC_048800.1	0	FALSE	0	103	6	1	FALSE	0.009708738	5	35	57	3	2	1
NC_048801.1	0	FALSE	0	50	1	0	FALSE	0	2	4	43	0	0	1
NC_048802.1	0	FALSE	0	268	12	8	FALSE	0.026119403	23	25	198	14	3	5
NC_048803.1	0	FALSE	0	73	0	0	FALSE	0.01369863	6	25	36	2	2	2
NC_048804.1	0	FALSE	0	272	12	7	FALSE	0.025735294	24	26	200	14	3	5
NC_048805.1	0	FALSE	0	82	3	0	FALSE	0.012195122	3	41	33	4	0	1
NC_048806.1	0	FALSE	0	90	6	0	FALSE	0	4	76	5	2	1	2
NC_048807.1	0	FALSE	0	246	6	4	FALSE	0.044715447	14	111	103	14	1	3
NC_048808.1	0	FALSE	0	165	5	1	FALSE	0.084848485	12	103	23	21	0	6
NC_048809.1	0	FALSE	0	168	10	1	FALSE	0.095238095	13	102	23	23	1	6
NC_048810.1	0	FALSE	0	90	0	0	FALSE	0	3	36	49	0	1	1
NC_048811.1	0	FALSE	0	165	8	1	FALSE	0.084848485	13	106	18	21	1	6
NC_048812.1	0	FALSE	0	91	2	1	FALSE	0	4	33	51	2	0	1
NC_048813.1	0	FALSE	0	90	2	1	FALSE	0	4	33	50	2	0	1
NC_048814.1	0	FALSE	0	87	2	1	FALSE	0	4	33	47	2	0	1
NC_048815.1	0	FALSE	0	89	0	1	FALSE	0	4	34	48	2	0	1
NC_048816.1	0	FALSE	0	86	1	0	FALSE	0	3	37	44	0	1	1
NC_048817.1	0	FALSE	0	87	2	0	FALSE	0	3	35	47	0	1	1
NC_048818.1	0	FALSE	0	163	9	1	FALSE	0.079754601	13	100	23	20	1	6
NC_048819.1	0	FALSE	0	159	6	1	FALSE	0.088050314	13	102	16	21	1	6
NC_048820.1	0	FALSE	0	102	2	1	FALSE	0.019607843	2	83	12	3	0	2
NC_048821.1	0	FALSE	0	212	32	0	FALSE	0.009433962	10	171	26	2	0	3
NC_048822.1	0	FALSE	0	87	0	0	FALSE	0	4	34	47	0	1	1
NC_048823.1	0	FALSE	0	88	0	0	FALSE	0	3	39	44	0	1	1
NC_048824.1	0	FALSE	0	102	3	0	FALSE	0.009803922	3	36	58	4	0	1
NC_048825.1	0	FALSE	0	87	0	0	FALSE	0	3	37	45	0	1	1
NC_048826.1	0	FALSE	0	90	0	1	FALSE	0	4	33	50	2	0	1
NC_048827.1	0	FALSE	0	184	15	5	FALSE	0.043478261	22	21	117	16	4	4
NC_048828.1	0	FALSE	0	244	8	4	FALSE	0.045081967	14	108	103	14	2	3
NC_048829.1	0	FALSE	0	50	3	1	FALSE	0.04	0	8	40	2	0	0
NC_048830.1	0	FALSE	0	49	3	1	FALSE	0.040816327	0	8	39	2	0	0
NC_048831.1	0	FALSE	0	64	2	0	FALSE	0.015625	2	5	52	1	1	3
NC_048832.1	0	FALSE	0	69	2	0	FALSE	0.014492754	2	10	53	1	1	2
NC_048833.1	0	FALSE	0	65	2	1	FALSE	0	1	7	53	0	1	3
NC_048834.1	0	FALSE	0	51	6	0	FALSE	0	1	24	24	1	0	1
NC_048835.1	0	FALSE	0	68	2	0	FALSE	0.014705882	1	6	56	1	1	3
NC_048836.1	0	FALSE	0	66	2	0	FALSE	0.015151515	1	8	52	1	1	3
NC_048837.1	0	FALSE	0	62	2	0	FALSE	0.032258065	1	8	48	2	1	2
NC_048838.1	0	FALSE	0	62	2	0	FALSE	0.032258065	0	9	47	2	1	3
NC_048839.1	0	FALSE	0	67	2	0	FALSE	0.014925373	2	6	54	1	1	3
NC_048840.1	0	FALSE	0	66	2	0	FALSE	0.015151515	1	7	54	1	0	3
NC_048841.1	0	FALSE	0	66	2	0	FALSE	0.03030303	0	11	49	2	1	3
NC_048842.1	0	FALSE	0	65	2	1	FALSE	0	1	7	52	0	1	4
NC_048843.1	0	FALSE	0	56	0	0	FALSE	0	2	29	25	0	0	0
NC_048844.1	0	FALSE	0	61	2	1	FALSE	0	2	7	48	0	1	3
NC_048845.1	0	FALSE	0	72	0	1	FALSE	0.013888889	9	34	22	3	2	2
NC_048846.1	0	FALSE	0	63	0	1	FALSE	0.015873016	7	26	24	3	2	1
NC_048847.1	0	FALSE	0	157	8	2	FALSE	0.031847134	7	30	110	8	1	1
NC_048848.1	0	FALSE	0	51	4	1	FALSE	0	2	11	36	1	1	0
NC_048849.1	0	FALSE	0	300	12	1	FALSE	0.03	31	158	57	29	11	14
NC_048850.1	0	FALSE	0	98	5	0	FALSE	0.030612245	2	72	18	4	0	2
NC_048851.1	0	FALSE	0	105	4	1	FALSE	0.019047619	2	87	11	3	0	2
NC_048852.1	0	FALSE	0	174	9	1	FALSE	0.08045977	13	105	26	22	1	7
NC_048853.1	0	FALSE	0	171	9	1	FALSE	0.087719298	13	108	19	23	1	7
NC_048854.1	0	FALSE	0	69	6	0	FALSE	0	1	1	67	0	0	0
NC_048855.1	0	FALSE	0	174	7	1	FALSE	0.086206897	13	108	22	23	1	7
NC_048856.1	0	FALSE	0	174	12	1	FALSE	0.08045977	13	110	21	22	1	7
NC_048857.1	0	FALSE	0	177	9	1	FALSE	0.084745763	13	110	24	22	1	7
NC_048858.1	0	FALSE	0	23	1	0	FALSE	0	5	0	17	0	1	0
NC_048859.1	0	FALSE	0	23	1	0	FALSE	0	5	0	17	0	1	0
NC_048860.1	0	FALSE	0	49	1	0	FALSE	0	2	4	43	0	0	0
NC_048861.1	0	FALSE	0	137	2	1	FALSE	0.080291971	12	33	79	12	0	1
NC_048862.1	0	FALSE	0	15	1	0	FALSE	0	3	0	12	0	0	0
NC_048863.1	0	FALSE	0	71	4	0	FALSE	0.028169014	4	25	32	4	3	3
NC_048864.1	0	FALSE	0	74	4	0	FALSE	0.027027027	5	25	34	4	3	3
NC_048865.1	0	FALSE	0	160	12	1	FALSE	0.0875	13	95	23	22	1	6
NC_048866.1	0	FALSE	0	160	6	1	FALSE	0.0875	13	101	18	21	1	6
NC_048867.1	0	FALSE	0	159	5	1	FALSE	0.088050314	13	99	19	21	1	6
NC_048868.1	0	FALSE	0	162	5	2	FALSE	0.086419753	13	100	21	21	1	6
NC_048869.1	0	FALSE	0	163	5	1	FALSE	0.085889571	13	104	18	21	1	6
NC_048870.1	0	FALSE	0	166	5	1	FALSE	0.084337349	13	104	21	21	1	6
NC_048871.1	0	FALSE	0	169	6	1	FALSE	0.082840237	13	107	21	21	1	6
NC_048872.1	0	FALSE	0	166	7	1	FALSE	0.084337349	13	101	24	21	1	6
NC_048873.1	0	FALSE	0	254	10	2	FALSE	0.047244094	14	163	57	15	2	3
NC_048875.1	0	FALSE	0	80	0	0	FALSE	0.0125	8	37	28	3	2	2
NC_048876.1	0	FALSE	0	78	0	0	FALSE	0	3	36	37	0	1	1
NC_048877.1	0	FALSE	0	55	1	0	FALSE	0	1	5	49	0	0	0
NC_048892.1	0	FALSE	0	85	12	3	FALSE	0.023529412	1	3	75	3	2	1
NC_049340.1	0	FALSE	0	306	14	1	FALSE	0.013071895	9	21	267	5	1	3
NC_049341.1	0	FALSE	0	49	8	0	FALSE	0.020408163	6	4	26	6	4	3
NC_049342.1	0	FALSE	0	53	12	1	FALSE	0.018867925	8	6	25	7	3	4
NC_049343.1	0	FALSE	0	40	10	1	TRUE	0.025	4	3	19	7	4	3
NC_049344.1	0	FALSE	0	54	9	0	FALSE	0.037037037	8	6	25	8	4	3
NC_049345.1	0	FALSE	0	86	2	0	FALSE	0	12	38	35	0	1	0
NC_049346.1	0	FALSE	0	50	2	0	FALSE	0.02	6	31	7	3	3	0
NC_049347.1	0	FALSE	0	55	2	0	FALSE	0.018181818	6	36	7	3	3	0
NC_049348.1	0	FALSE	0	60	4	0	FALSE	0.033333333	7	39	8	4	2	0
NC_049349.1	0	FALSE	0	58	2	0	FALSE	0.034482759	7	38	6	4	3	0
NC_049350.1	0	FALSE	0	104	7	1	FALSE	0.019230769	7	50	44	2	1	0
NC_049351.1	0	FALSE	0	51	2	0	FALSE	0.019607843	6	32	7	3	3	0
NC_049352.1	0	FALSE	0	56	2	0	FALSE	0.035714286	6	32	11	4	3	0
NC_049353.1	0	FALSE	0	57	5	0	FALSE	0.01754386	6	33	11	3	3	1
NC_049354.1	0	FALSE	0	47	2	0	FALSE	0.021276596	6	29	6	3	3	0
NC_049355.1	0	FALSE	0	53	2	0	FALSE	0.018867925	7	33	7	3	3	0
NC_049356.1	0	FALSE	0	54	2	0	FALSE	0.018518519	6	35	7	3	3	0
NC_049357.1	0	FALSE	0	52	2	0	FALSE	0.038461538	6	32	8	4	2	0
NC_049358.1	0	FALSE	0	54	2	0	FALSE	0.018518519	6	34	8	3	3	0
NC_049359.1	0	FALSE	0	56	2	0	FALSE	0.035714286	6	33	9	4	3	1
NC_049360.1	0	FALSE	0	58	5	0	FALSE	0.034482759	6	33	12	4	3	0
NC_049361.1	0	FALSE	0	58	2	0	FALSE	0.051724138	6	35	9	5	3	0
NC_049362.1	0	FALSE	0	57	2	0	FALSE	0.035087719	6	35	9	4	3	0
NC_049363.1	0	FALSE	0	54	2	0	FALSE	0.037037037	6	32	9	4	3	0
NC_049364.1	0	FALSE	0	57	2	0	FALSE	0.035087719	6	33	10	4	3	1
NC_049365.1	0	FALSE	0	59	2	0	FALSE	0.016949153	6	36	11	3	3	0
NC_049366.1	0	FALSE	0	55	2	0	FALSE	0.036363636	6	32	9	4	3	1
NC_049367.1	0	FALSE	0	60	2	0	FALSE	0.033333333	6	38	9	4	3	0
NC_049368.1	0	FALSE	0	60	2	0	FALSE	0.05	6	35	10	5	3	1
NC_049369.1	0	FALSE	0	49	2	0	FALSE	0.020408163	6	31	6	3	3	0
NC_049370.1	0	FALSE	0	53	2	0	FALSE	0.018867925	6	32	9	3	3	0
NC_049371.1	0	FALSE	0	80	4	0	FALSE	0	12	41	26	0	1	0
NC_049372.1	0	FALSE	0	78	4	1	FALSE	0.012820513	12	33	30	2	1	0
NC_049373.1	0	FALSE	0	56	2	0	FALSE	0.035714286	6	33	9	4	3	1
NC_049374.1	0	FALSE	0	58	2	0	FALSE	0.034482759	6	36	9	4	3	0
NC_049375.1	0	FALSE	0	53	2	0	FALSE	0.037735849	6	32	8	4	3	0
NC_049376.1	0	FALSE	0	59	2	0	FALSE	0.033898305	6	36	10	4	3	0
NC_049377.1	0	FALSE	0	54	2	0	FALSE	0.018518519	6	34	8	3	3	0
NC_049378.1	0	FALSE	0	215	18	2	FALSE	0.041860465	29	138	22	17	5	4
NC_049379.1	0	FALSE	0	110	5	2	FALSE	0.027272727	9	29	68	3	1	0
NC_049380.1	0	FALSE	0	106	8	1	FALSE	0.018867925	7	52	44	2	1	0
NC_049381.1	0	FALSE	0	52	2	0	FALSE	0.019230769	6	32	8	3	3	0
NC_049382.1	0	FALSE	0	208	17	2	FALSE	0.043269231	28	140	14	17	5	4
NC_049383.1	0	FALSE	0	296	14	2	FALSE	0.013513514	7	22	259	5	0	3
NC_049384.1	0	FALSE	0	219	20	3	FALSE	0.04109589	27	130	38	16	5	3
NC_049385.1	0	FALSE	0	41	5	0	FALSE	0.073170732	7	10	7	9	3	5
NC_049386.1	0	FALSE	0	42	4	0	FALSE	0.071428571	7	9	9	9	3	5
NC_049387.1	0	FALSE	0	41	4	1	FALSE	0.073170732	7	8	8	9	3	6
NC_049388.1	0	FALSE	0	41	4	0	FALSE	0.073170732	7	8	9	9	3	5
NC_049389.1	0	FALSE	0	39	4	0	FALSE	0.076923077	7	7	8	9	3	5
NC_049390.1	0	FALSE	0	42	6	0	FALSE	0.071428571	7	9	9	9	3	5
NC_049391.1	0	FALSE	0	50	7	0	FALSE	0.08	7	4	22	10	4	3
NC_049392.1	0	FALSE	0	35	3	0	FALSE	0.085714286	4	13	8	7	2	1
NC_049393.1	0	FALSE	0	40	3	1	FALSE	0.05	4	14	12	6	2	2
NC_049394.1	0	FALSE	0	40	3	1	FALSE	0.05	4	15	10	6	2	3
NC_049395.1	0	FALSE	0	41	3	0	FALSE	0.048780488	4	15	12	6	2	2
NC_049396.1	0	FALSE	0	203	18	2	FALSE	0.044334975	28	133	15	17	5	5
NC_049397.1	0	FALSE	0	63	2	0	FALSE	0.031746032	6	39	11	4	3	0
NC_049398.1	0	FALSE	0	52	2	0	FALSE	0.019230769	6	32	8	3	3	0
NC_049399.1	0	FALSE	0	64	2	0	FALSE	0.03125	6	36	15	4	3	0
NC_049400.1	0	FALSE	0	54	2	0	FALSE	0.018518519	6	36	7	3	2	0
NC_049401.1	0	FALSE	0	57	2	0	FALSE	0.01754386	6	32	13	3	3	0
NC_049402.1	0	FALSE	0	63	2	0	FALSE	0.015873016	6	41	11	3	2	0
NC_049403.1	0	FALSE	0	58	2	0	FALSE	0.034482759	5	35	11	4	3	0
NC_049404.1	0	FALSE	0	58	2	0	FALSE	0.034482759	7	38	6	4	3	0
NC_049405.1	0	FALSE	0	64	2	0	FALSE	0.03125	6	40	11	4	3	0
NC_049406.1	0	FALSE	0	55	2	0	FALSE	0.018181818	6	35	8	3	3	0
NC_049407.1	0	FALSE	0	57	2	0	FALSE	0.052631579	7	31	11	5	3	0
NC_049408.1	0	FALSE	0	59	2	0	FALSE	0.050847458	6	37	8	5	3	0
NC_049409.1	0	FALSE	0	52	2	0	FALSE	0.038461538	6	33	6	4	3	0
NC_049410.1	0	FALSE	0	49	2	0	FALSE	0.020408163	6	28	9	3	2	1
NC_049411.1	0	FALSE	0	54	2	0	FALSE	0.037037037	6	32	9	4	3	0
NC_049412.1	0	FALSE	0	56	2	0	FALSE	0.035714286	6	35	8	4	3	0
NC_049413.1	0	FALSE	0	56	2	0	FALSE	0.035714286	6	34	9	4	3	0
NC_049414.1	0	FALSE	0	50	2	0	FALSE	0.02	6	32	6	3	3	0
NC_049415.1	0	FALSE	0	53	2	0	FALSE	0.018867925	7	32	9	3	2	0
NC_049416.1	0	FALSE	0	51	2	0	FALSE	0.039215686	6	31	8	4	2	0
NC_049417.1	0	FALSE	0	51	2	0	FALSE	0.019607843	6	30	10	3	2	0
NC_049418.1	0	FALSE	0	52	2	0	FALSE	0.019230769	6	30	11	3	2	0
NC_049419.1	0	FALSE	0	53	2	0	FALSE	0.018867925	6	32	10	3	2	0
NC_049420.1	0	FALSE	0	53	2	0	FALSE	0.018867925	6	33	9	3	2	0
NC_049421.1	0	FALSE	0	53	2	0	FALSE	0.018867925	6	34	8	3	2	0
NC_049422.1	0	FALSE	0	52	2	0	FALSE	0.019230769	6	32	9	3	2	0
NC_049423.1	0	FALSE	0	53	2	0	FALSE	0.018867925	6	32	10	3	2	0
NC_049424.1	0	FALSE	0	51	2	0	FALSE	0.039215686	6	30	7	4	3	1
NC_049425.1	0	FALSE	0	55	2	0	FALSE	0.036363636	6	36	6	4	3	0
NC_049426.1	0	FALSE	0	54	2	0	FALSE	0.037037037	6	35	6	4	3	0
NC_049427.1	0	FALSE	0	209	20	3	FALSE	0.038277512	28	139	18	16	5	3
NC_049428.1	0	FALSE	0	211	22	2	FALSE	0.037914692	29	142	14	16	5	5
NC_049429.1	0	FALSE	0	39	6	0	FALSE	0.051282051	6	9	12	7	3	2
NC_049430.1	0	FALSE	0	107	6	2	FALSE	0.046728972	10	36	55	5	1	0
NC_049431.1	0	FALSE	0	98	6	2	FALSE	0.040816327	9	33	51	4	1	0
NC_049432.1	0	FALSE	0	55	4	0	TRUE	0.054545455	7	20	13	9	2	4
NC_049433.1	0	FALSE	0	205	20	2	FALSE	0.043902439	29	135	15	17	5	4
NC_049434.1	0	FALSE	0	56	2	0	FALSE	0.035714286	6	33	9	4	3	1
NC_049435.1	0	FALSE	0	84	4	0	FALSE	0	12	50	21	0	1	0
NC_049436.1	0	FALSE	0	77	6	0	FALSE	0	12	41	23	0	1	0
NC_049437.1	0	FALSE	0	202	18	2	FALSE	0.04950495	29	131	14	18	5	5
NC_049438.1	0	FALSE	0	248	10	0	FALSE	0.024193548	29	93	81	24	10	11
NC_049439.1	0	FALSE	0	204	20	3	FALSE	0.044117647	30	133	15	17	5	4
NC_049440.1	0	FALSE	0	199	18	2	FALSE	0.040201005	28	133	13	16	5	4
NC_049441.1	0	FALSE	0	249	12	1	FALSE	0.024096386	29	92	83	24	10	11
NC_049442.1	0	FALSE	0	105	2	0	FALSE	0.00952381	3	82	16	3	0	1
NC_049443.1	0	FALSE	0	203	18	2	FALSE	0.044334975	29	132	15	17	5	5
NC_049444.1	0	FALSE	0	85	4	0	FALSE	0.035294118	7	48	25	3	1	1
NC_049445.1	0	FALSE	0	250	12	0	FALSE	0.028	28	89	88	25	10	10
NC_049446.1	0	FALSE	0	55	2	0	FALSE	0.036363636	6	33	8	4	3	1
NC_049447.1	0	FALSE	0	58	2	0	FALSE	0.034482759	6	35	9	4	3	1
NC_049448.1	0	FALSE	0	50	9	1	FALSE	0.04	6	9	21	8	2	4
NC_049449.1	0	FALSE	0	26	3	0	FALSE	0.076923077	3	8	9	4	0	2
NC_049450.1	0	FALSE	0	40	5	0	FALSE	0.075	7	4	16	9	2	2
NC_049451.1	0	FALSE	0	39	8	2	FALSE	0.051282051	6	7	12	8	2	4
NC_049452.1	0	FALSE	0	41	4	0	FALSE	0.073170732	5	8	13	9	2	4
NC_049453.1	0	FALSE	0	47	7	2	FALSE	0.085106383	7	8	17	10	1	4
NC_049454.1	0	FALSE	0	45	4	1	FALSE	0.066666667	6	9	16	9	1	4
NC_049455.1	0	FALSE	0	208	20	3	FALSE	0.033653846	30	132	23	15	5	3
NC_049456.2	0	FALSE	0	96	2	0	FALSE	0.010416667	9	41	44	1	1	0
NC_049457.1	0	FALSE	0	45	8	1	FALSE	0.066666667	7	10	9	10	3	6
NC_049458.1	0	FALSE	0	202	18	2	FALSE	0.044554455	29	136	12	17	5	3
NC_049459.1	0	FALSE	0	43	3	0	FALSE	0.069767442	7	12	8	9	3	4
NC_049460.1	0	FALSE	0	37	4	1	FALSE	0.081081081	3	12	10	7	1	4
NC_049461.1	0	FALSE	0	42	6	0	FALSE	0.071428571	7	7	11	9	3	5
NC_049462.1	0	FALSE	0	201	18	3	FALSE	0.034825871	28	118	32	15	5	3
NC_049463.1	0	FALSE	0	84	1	0	FALSE	0.011904762	10	34	38	1	1	0
NC_049464.1	0	FALSE	0	262	10	1	FALSE	0.026717557	31	65	113	26	11	16
NC_049465.1	0	FALSE	0	74	1	1	FALSE	0.013513514	3	20	47	3	0	1
NC_049466.1	0	FALSE	0	78	4	1	FALSE	0.012820513	9	36	26	3	2	2
NC_049467.1	0	FALSE	0	85	4	0	FALSE	0.035294118	8	47	25	3	1	1
NC_049468.1	0	FALSE	0	73	3	0	FALSE	0.01369863	4	56	9	3	0	1
NC_049469.1	0	FALSE	0	101	2	0	FALSE	0	10	23	67	0	1	0
NC_049470.1	0	FALSE	0	82	7	1	FALSE	0.012195122	3	16	60	1	0	2
NC_049471.1	0	FALSE	0	105	2	0	FALSE	0.00952381	3	81	15	3	0	3
NC_049472.1	0	FALSE	0	212	18	3	FALSE	0.037735849	29	126	33	16	5	3
NC_049473.1	0	FALSE	0	69	2	0	FALSE	0	4	22	40	1	1	1
NC_049474.1	0	FALSE	0	48	2	0	FALSE	0.020833333	6	29	7	3	3	0
NC_049475.1	0	FALSE	0	50	2	0	FALSE	0.04	6	29	8	4	3	0
NC_049476.1	0	FALSE	0	57	2	0	FALSE	0.01754386	6	33	11	3	3	1
NC_049477.1	0	FALSE	0	49	8	0	FALSE	0.040816327	4	20	18	6	1	0
NC_049478.1	0	FALSE	0	101	5	4	FALSE	0.04950495	5	14	77	5	0	0
NC_049479.1	0	FALSE	0	245	12	0	FALSE	0.028571429	28	92	79	25	10	11
NC_049480.1	0	FALSE	0	57	2	0	FALSE	0.052631579	7	32	11	5	2	0
NC_049481.1	0	FALSE	0	55	2	0	FALSE	0.018181818	6	36	7	3	3	0
NC_049482.1	0	FALSE	0	47	2	0	FALSE	0.021276596	6	29	7	3	2	0
NC_049483.1	0	FALSE	0	55	2	0	FALSE	0.018181818	7	32	10	3	3	0
NC_049484.1	0	FALSE	0	56	2	0	FALSE	0.017857143	6	36	8	3	3	0
NC_049485.1	0	FALSE	0	60	2	0	FALSE	0.05	7	35	10	5	3	0
NC_049486.1	0	FALSE	0	56	2	0	FALSE	0.017857143	6	37	7	3	3	0
NC_049487.1	0	FALSE	0	58	2	0	FALSE	0.034482759	5	33	13	4	3	0
NC_049488.1	0	FALSE	0	46	2	0	FALSE	0.02173913	5	26	9	3	3	0
NC_049489.1	0	FALSE	0	104	2	0	FALSE	0.009615385	3	77	19	3	0	2
NC_049490.1	0	FALSE	0	246	12	0	FALSE	0.028455285	29	92	79	25	10	11
NC_049491.1	0	FALSE	0	236	14	0	FALSE	0.033898305	29	88	72	26	10	11
NC_049492.1	0	FALSE	0	245	14	0	FALSE	0.028571429	29	93	77	25	10	11
NC_049493.1	0	FALSE	0	244	14	0	FALSE	0.028688525	29	92	78	25	9	11
NC_049494.1	0	FALSE	0	245	10	0	FALSE	0.024489796	28	85	88	24	10	10
NC_049495.1	0	FALSE	0	206	18	2	FALSE	0.04368932	28	140	12	17	5	4
NC_049496.1	0	FALSE	0	208	18	3	FALSE	0.043269231	30	138	14	17	5	4
NC_049497.1	0	FALSE	0	213	20	2	FALSE	0.042253521	28	141	18	17	5	4
NC_049498.1	0	FALSE	0	66	1	0	FALSE	0.015151515	3	25	34	3	1	0
NC_049499.1	0	FALSE	0	192	15	2	FALSE	0.052083333	26	118	21	18	5	4
NC_049500.1	0	FALSE	0	188	16	2	FALSE	0.04787234	26	123	13	17	5	4
NC_049501.1	0	FALSE	0	202	21	3	FALSE	0.04950495	27	129	20	18	4	4
NC_049502.1	0	FALSE	0	207	20	2	FALSE	0.038647343	28	135	19	16	5	4
NC_049503.1	0	FALSE	0	208	18	2	FALSE	0.043269231	28	139	14	17	5	5
NC_049504.1	0	FALSE	0	208	18	2	FALSE	0.043269231	29	138	14	17	5	5
NC_049505.1	0	FALSE	0	199	18	2	FALSE	0.045226131	28	133	11	17	5	5
NC_049506.1	0	FALSE	0	212	18	2	FALSE	0.04245283	29	139	18	17	5	4
NC_049507.1	0	FALSE	0	204	21	3	FALSE	0.049019608	28	132	17	18	5	4
NC_049508.1	0	FALSE	0	206	24	3	FALSE	0.048543689	28	128	22	18	5	5
NC_049509.1	0	FALSE	0	213	22	3	FALSE	0.037558685	30	134	25	16	5	3
NC_049510.1	0	FALSE	0	79	1	2	FALSE	0.037974684	9	43	22	3	1	1
NC_049511.1	0	FALSE	0	244	16	0	FALSE	0.028688525	29	92	77	25	10	11
NC_049512.1	0	FALSE	0	205	20	2	FALSE	0.043902439	29	131	19	17	5	4
NC_049805.1	0	FALSE	0	86	0	2	FALSE	0.011627907	0	10	75	1	0	0
NC_049806.1	0	FALSE	0	85	0	2	FALSE	0.011764706	0	9	75	1	0	0
NC_049807.1	0	FALSE	0	92	0	2	FALSE	0.010869565	0	10	80	2	0	0
NC_049808.1	0	FALSE	0	81	0	2	FALSE	0.024691358	0	8	71	2	0	0
NC_049809.1	0	FALSE	0	53	4	0	FALSE	0	5	26	21	1	0	0
NC_049810.1	0	FALSE	0	50	3	0	FALSE	0.02	5	27	15	2	0	1
NC_049811.1	0	FALSE	0	52	2	0	FALSE	0.019230769	6	28	15	2	0	1
NC_049812.1	0	FALSE	0	52	1	0	FALSE	0.019230769	6	26	18	2	0	0
NC_049813.1	0	FALSE	0	67	6	0	FALSE	0.029850746	5	38	16	4	1	3
NC_049814.1	0	FALSE	0	85	6	0	FALSE	0.058823529	5	43	26	7	1	3
NC_049815.1	0	FALSE	0	87	6	0	FALSE	0.057471264	5	42	29	7	1	3
NC_049816.1	0	FALSE	0	86	6	0	FALSE	0.058139535	5	44	26	7	1	3
NC_049817.1	0	FALSE	0	84	6	0	FALSE	0.05952381	5	44	24	7	1	3
NC_049818.1	0	FALSE	0	85	6	0	FALSE	0.058823529	5	43	26	7	1	3
NC_049819.1	0	FALSE	0	86	6	0	FALSE	0.058139535	6	42	27	7	1	3
NC_049820.1	0	FALSE	0	74	10	0	FALSE	0.054054054	2	29	34	6	1	2
NC_049821.1	0	FALSE	0	81	6	0	FALSE	0.061728395	5	49	16	7	1	3
NC_049822.1	0	FALSE	0	85	6	0	FALSE	0.058823529	5	52	17	7	1	3
NC_049823.1	0	FALSE	0	84	6	0	FALSE	0.05952381	5	53	15	7	1	3
NC_049824.1	0	FALSE	0	80	6	0	FALSE	0.0625	6	46	17	7	1	3
NC_049825.1	0	FALSE	0	77	6	0	FALSE	0.064935065	6	45	15	7	1	3
NC_049826.1	0	FALSE	0	83	6	0	FALSE	0.060240964	5	50	17	7	1	3
NC_049827.1	0	FALSE	0	81	6	0	FALSE	0.061728395	5	47	18	7	1	3
NC_049828.1	0	FALSE	0	75	5	0	FALSE	0.053333333	5	46	14	6	1	3
NC_049829.1	0	FALSE	0	72	6	0	FALSE	0.069444444	5	42	14	7	1	3
