vMAG_sporAMG_ID,Host_taxonomy,Host_taxonomy,Sporulating_Family?
Zuo_2017_SRR5677837_NODE_81_length_37887_cov_636.267313,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677837_NODE_860_length_7482_cov_10.966339,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677837_NODE_919_length_7040_cov_6.037509,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677837_NODE_963_length_6826_cov_54.707724,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677837_NODE_98_length_34210_cov_30.994437,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677838_NODE_3_length_93558_cov_285.052020,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677840_NODE_1306_length_5121_cov_6.359060,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677840_NODE_341_length_12084_cov_57.549838,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677841_NODE_203_length_14535_cov_342.167472,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677841_NODE_22_length_37995_cov_14.270928,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677841_NODE_3_length_60151_cov_2273.606097,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677841_NODE_850_length_6007_cov_23.863911,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677841_NODE_97_length_20272_cov_24.169956,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677843_NODE_1268_length_5318_cov_1094.748812,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677843_NODE_295_length_13715_cov_48.574158,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677844_NODE_10_length_126705_cov_31.593020,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677844_NODE_129_length_26124_cov_9.636618,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677844_NODE_158_length_22428_cov_144.851607,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677844_NODE_212_length_18929_cov_10.811964,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677844_NODE_259_length_16414_cov_8.147931,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677844_NODE_483_length_10312_cov_7.537974,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677844_NODE_528_length_9668_cov_6.531364,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677844_NODE_58_length_48554_cov_350.668818,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677844_NODE_616_length_8469_cov_10.413359,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677844_NODE_69_length_43684_cov_2279.572119,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677844_NODE_794_length_6800_cov_6.309414,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677844_NODE_80_length_40292_cov_119.701096,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677844_NODE_81_length_40200_cov_605.521435,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677844_NODE_91_length_36315_cov_27.595008,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677846_NODE_1_length_205333_cov_161.832033,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677846_NODE_251_length_10100_cov_96.207964,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677846_NODE_30_length_29613_cov_111.779011,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677846_NODE_382_length_7551_cov_9.626201,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2017_SRR5677847_NODE_104_length_19030_cov_103.638208,dropped from Gregory final dataset - no info,dropped from Gregory final dataset - no info,#N/A
Zuo_2019_SRR8240639_NODE_106_length_29952_cov_368.796936,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240639_NODE_221_length_19681_cov_167.973301,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240640_NODE_234_length_11521_cov_90.018228,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240640_NODE_3_length_59936_cov_121.761277,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240644_NODE_1713_length_6288_cov_14.613990,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240645_NODE_150_length_33844_cov_6316.907100,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240645_NODE_1952_length_6009_cov_6.868996,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240647_NODE_349_length_22724_cov_291.630420,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240647_NODE_37_length_70042_cov_1330.184477,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240648_NODE_254_length_28346_cov_18.403344,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240649_NODE_134_length_41342_cov_154.115533,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240649_NODE_2253_length_5691_cov_14.181689,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240650_NODE_95_length_47302_cov_412.324571,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240652_NODE_17_length_87970_cov_45.354331,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240653_NODE_1048_length_10184_cov_13.727120,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240653_NODE_2062_length_5433_cov_7.349758,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240653_NODE_93_length_46554_cov_829.130067,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240655_NODE_1616_length_9091_cov_66.696990,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240655_NODE_1863_length_8090_cov_9.629620,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240655_NODE_2294_length_6870_cov_7.517682,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240655_NODE_2367_length_6671_cov_147.656288,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240655_NODE_2402_length_6572_cov_186.640479,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240655_NODE_2478_length_6369_cov_17.995249,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240655_NODE_2625_length_6049_cov_52.713881,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240655_NODE_2944_length_5367_cov_13.908321,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240655_NODE_2949_length_5364_cov_3.861556,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240655_NODE_982_length_12862_cov_204.014289,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240656_NODE_265_length_21952_cov_65.310408,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240662_NODE_1027_length_6846_cov_6.882933,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240662_NODE_518_length_12683_cov_6.708426,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240663_NODE_154_length_28457_cov_177.390677,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240663_NODE_349_length_19177_cov_8.097322,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240665_NODE_727_length_11462_cov_20.045235,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240668_NODE_1626_length_5907_cov_6.754272,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240682_NODE_771_length_7143_cov_62.644893,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240683_NODE_261_length_17015_cov_15.575177,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240687_NODE_1396_length_5833_cov_19.756836,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240688_NODE_150_length_21100_cov_13.274032,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240688_NODE_455_length_11929_cov_241.323227,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240690_NODE_653_length_6899_cov_142.307130,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240690_NODE_722_length_6447_cov_12.729506,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240693_NODE_404_length_11310_cov_12.826477,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240693_NODE_72_length_31230_cov_42.640674,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240696_NODE_1002_length_6004_cov_7.816776,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240705_NODE_1068_length_9576_cov_15.348283,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240705_NODE_1638_length_6457_cov_7.231803,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240708_NODE_404_length_17580_cov_33.831612,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240708_NODE_751_length_11679_cov_192.584136,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240709_NODE_1640_length_5700_cov_85.309123,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240709_NODE_887_length_9867_cov_8.626885,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240710_NODE_712_length_7830_cov_48.986109,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240710_NODE_773_length_7395_cov_31.421253,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240710_NODE_996_length_6137_cov_47.921027,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240711_NODE_481_length_8616_cov_9.122299,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240715_NODE_1_length_115703_cov_582.052141,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240719_NODE_273_length_28117_cov_19.448115,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240720_NODE_855_length_12061_cov_13.245377,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240725_NODE_25_length_56688_cov_127.790705,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240728_NODE_814_length_11211_cov_14.863123,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240728_NODE_90_length_39977_cov_82.572942,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240730_NODE_1277_length_7252_cov_22.701125,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240730_NODE_1759_length_5170_cov_116.493255,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240732_NODE_1161_length_11509_cov_49.027501,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240732_NODE_1192_length_11306_cov_69.797440,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240732_NODE_2140_length_7349_cov_10.275158,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240732_NODE_2202_length_7197_cov_95.469196,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240732_NODE_2500_length_6554_cov_4.408063,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240732_NODE_2889_length_5867_cov_12.951652,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240732_NODE_3404_length_5181_cov_4.053258,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
Zuo_2019_SRR8240732_NODE_3525_length_5040_cov_53.743631,Host Not Assigned or not a prokaryotic virus,Host Not Assigned or not a prokaryotic virus,#N/A
